,S&P 500 Index,SCHG,SCHV,Invesco Funds - Invesco Global Investment Grade Corporate Bond Fund,iShares Core Global Aggt Bd ETF USD Dist,PIMCO GIS Asia Strategic Interest Bond Fund,"JANUS HENDERSON US SHORT TERM BOND ""A2"" (USD) ACC",Neuberger Berman High Yield Bond,Bloomberg Global-Aggregate Total Return Index Value Unhedged USD,MSCI World Index,MSCI World Net Total Return USD Index,AQUMON MPF Composite Index,AQUMON MPF Bond Index,AQUMON MPF Mixed Index,AQUMON MPF DIS Index,AQUMON MPF Equity Index,AQUMON MPF Equity Global Index,AQUMON MPF Equity US Index,AQUMON MPF Equity Europe Index,AQUMON MPF Equity Asia Index,AQUMON MPF Equity Greatchina index
2019-12-12,2.0784,114.60176,13.06,12.466,5.27836,,17.5,17,508.5532,2309.36,6761.562,1.234183075,1.041891334,1.240683747,1.20306976,1.320044548,1.344893341,1.661959677,1.162048394,1.285239496,1.302353363
2019-12-13,2.0898,115.11909,13.07,12.4289,5.30033,,17.52,17.03,510.8227,2319.73,6792.48,1.24555737,1.042671971,1.250379167,1.207693456,1.339991515,1.352438235,1.665637919,1.177346059,1.310518246,1.330510037
2019-12-16,2.1054,115.99529,13.1,12.4761,5.29139,,17.52,17.06,509.9438,2337.45,6844.472,1.246118462,1.042410286,1.251533253,1.209409797,1.34038699,1.359401846,1.675101754,1.189350091,1.306575262,1.325418038
2019-12-17,2.1001,115.95969,13.12,12.4653,5.29314,,17.52,17.11,510.1273,2336.62,6842.177,1.250797459,1.041946772,1.254463201,1.210164621,1.350333868,1.360555582,1.67583881,1.183104351,1.321996108,1.342252101
2019-12-18,2.0969,115.8054,13.14,12.4687,5.28092,,17.51,17.14,508.9745,2333.28,6832.712,1.250095808,1.041244495,1.252783033,1.208033333,1.350786978,1.358933636,1.67660037,1.180772897,1.323361953,1.343959109
2019-12-19,2.1002,116.18517,13.15,12.4439,5.28174,,17.51,17.14,508.9612,2340.65,6854.581,1.249848774,1.041420979,1.253247038,1.209128874,1.349444218,1.362333058,1.683247501,1.182582314,1.319521938,1.339530858
2019-12-20,2.1102,116.62428,13.16,12.451,5.27733,,17.52,17.14,508.5332,2349.87,6881.729,1.252101925,1.041594692,1.255615573,1.211479317,1.352863014,1.367208099,1.69235597,1.188357527,1.321595177,1.341900622
2019-12-23,2.1128,116.67175,13.17,12.4649,5.27343,,17.51,17.14,508.1707,2350.75,6884.298,1.251540543,1.040940431,1.254508798,1.210528135,1.353010147,1.367179731,1.690962622,1.1876619,1.322065551,1.342654747
2019-12-24,2.1143,116.74296,13.17,12.4649,5.27918,,17.52,17.14,508.6799,2351.84,6888.118,1.251268408,1.041166708,1.254671827,1.210868045,1.351914308,1.366883655,1.693029743,1.189391958,1.320041243,1.340879328
2019-12-27,2.1263,117.40755,13.18,12.4815,5.2992,,17.52,17.15,510.6635,2364.9,6927.427,1.258761748,1.04246858,1.261377023,1.214933907,1.364171726,1.374114519,1.701688826,1.196150978,1.334629188,1.357357463
2019-12-30,2.1158,116.8379,13.18,12.4805,5.30156,,17.54,17.15,510.9252,2353.25,6894.184,1.258048821,1.042779921,1.259766011,1.211641272,1.363850957,1.368590826,1.692962843,1.190841921,1.337256851,1.361716274
2019-12-31,2.119,117.09899,13.19,12.4777,5.30156,,17.54,17.16,511.6712,2358.47,6909.66,1.257245326,1.043269279,1.259754482,1.212095264,1.361304408,1.370422844,1.696621692,1.19067173,1.332617634,1.356720123
2020-01-02,2.1324,117.96533,13.2,12.4701,5.31644,,17.54,17.18,512.3369,2375.94,6961.251,1.265328993,1.04388477,1.267415664,1.217726533,1.374546239,1.38101129,1.71017055,1.200260321,1.346889963,1.374589108
2020-01-03,2.1229,117.33634,13.21,12.5123,5.32733,,17.56,17.17,513.3938,2363.12,6924.025,1.262144963,1.044583224,1.26468538,1.21715359,1.368122251,1.371555001,1.701477395,1.19004258,1.342110291,1.369567549
2020-01-06,2.1234,117.40755,13.22,12.5358,5.32589,,17.57,17.18,513.3474,2364.49,6928.356,1.257442198,1.04427696,1.260693449,1.215671934,1.359552869,1.36940348,1.702552595,1.187065834,1.330199706,1.359058466
2020-01-07,2.1233,117.31261,13.24,12.5186,5.31131,,17.56,17.2,511.9721,2362.43,6922.604,1.260174832,1.04449237,1.26287971,1.215460818,1.364667434,1.3711343,1.700780912,1.189937272,1.337148614,1.36465871
2020-01-08,2.1219,117.54996,13.24,12.5085,5.30074,,17.54,17.2,510.9523,2366.93,6935.89,1.256615554,1.044173133,1.259762061,1.214752294,1.358362274,1.371910043,1.707878113,1.189172317,1.326929994,1.35327197
2020-01-09,2.1384,118.20269,13.26,12.4868,5.29119,,17.55,17.2,509.965,2379.85,6974.677,1.265718989,1.043770871,1.266253112,1.217387655,1.377175395,1.380029319,1.717749083,1.192019407,1.351489797,1.379837835
2020-01-10,2.1393,118.08401,13.29,12.5108,5.30145,,17.56,17.21,510.9379,2377.62,6968.134,1.267007768,1.044440245,1.267550735,1.217974957,1.378852279,1.378659587,1.715862007,1.190004457,1.354829308,1.381856405
2020-01-13,2.1452,118.61806,13.31,12.5303,5.2956,,17.56,17.23,510.4613,2388.25,6999.288,1.272896851,1.04516546,1.271746597,1.219643455,1.390313407,1.385501508,1.726091747,1.189881502,1.369138808,1.398396524
2020-01-14,2.1554,118.64179,13.32,12.5271,5.29807,,17.56,17.24,510.7093,2388.5,7000.342,1.273523994,1.045740307,1.272719064,1.220800971,1.390534102,1.386502287,1.727009851,1.191752593,1.368846133,1.395848937
2020-01-15,2.1595,118.81981,13.33,12.5493,5.30998,,17.57,17.24,511.885,2392.06,7010.897,1.272506467,1.046211849,1.272636199,1.222250583,1.387340444,1.386077274,1.728628861,1.192085477,1.363979239,1.391513469
2020-01-16,2.1682,119.53187,13.35,12.5612,5.30844,,17.57,17.25,511.6398,2406.17,7052.536,1.275468135,1.046295623,1.275444981,1.224589077,1.392457416,1.392700147,1.741779472,1.193475695,1.36836511,1.396117256
2020-01-17,2.1791,119.99472,13.37,12.5578,5.30005,,17.57,17.25,510.8919,2415.51,7079.987,1.278591313,1.046218766,1.277968963,1.226250534,1.398505999,1.397592105,1.748540926,1.20095512,1.374362614,1.404101368
2020-01-20,2.1766,119.99472,13.38,12.5618,5.30005,,17.57,17.25,510.6836,2415.04,7078.778,1.275826689,1.04596824,1.276206075,1.226140116,1.392808764,1.396979724,1.749534075,1.198685966,1.366244259,1.392669543
2020-01-21,2.1646,119.68616,13.39,12.5709,5.31454,,17.58,17.24,512.3263,2409.29,7062.013,1.264916682,1.046071669,1.269306351,1.225978552,1.369465923,1.390153453,1.745537571,1.195945818,1.33397898,1.353285372
2020-01-22,2.1693,119.72176,13.43,12.601,5.31579,,17.59,17.23,512.471,2410.23,7064.866,1.270681755,1.046271837,1.273601061,1.227444266,1.380826817,1.392395006,1.748195166,1.194642647,1.350270992,1.372666306
2020-01-23,2.157,119.53187,13.41,12.6185,5.32665,,17.59,17.2,513.4721,2406.14,7053.107,1.263040738,1.046749852,1.268677729,1.228297334,1.364295455,1.387309935,1.747990188,1.184295276,1.328428352,1.345707516
2020-01-24,2.1493,118.99783,13.41,12.6305,5.33131,,17.6,17.1,513.916,2395.31,7021.584,1.263187679,1.047073472,1.268624718,1.227337038,1.364552236,1.381526834,1.734687474,1.190997938,1.330698074,1.348891029
2020-01-29,2.1172,117.91786,13.41,12.6748,5.34436,,17.62,17.12,515.3221,2373.52,6957.837,1.249968109,1.047945937,1.258939679,1.225996473,1.337339327,1.366150556,1.721674235,1.175811832,1.297581151,1.31277065
2020-01-30,2.109,117.85852,13.42,12.7048,5.35843,,17.62,17.07,516.707,2372.01,6954.057,1.237484653,1.047779668,1.249944904,1.224427399,1.312174595,1.358214564,1.726172426,1.165144501,1.263168039,1.276063547
2020-01-31,2.0857,116.37506,13.43,12.7105,5.37386,,17.64,17.06,518.2026,2342.41,6867.603,1.232665209,1.048470403,1.245551949,1.219985349,1.303033066,1.341676802,1.703247776,1.15596037,1.25746451,1.270275925
2020-02-03,2.1022,116.8379,13.43,12.719,5.36413,,17.64,17.08,517.1526,2351.45,6893.858,1.233014645,1.048507062,1.246249727,1.221951499,1.303171542,1.34691039,1.707656981,1.156772799,1.255745324,1.271025172
2020-02-04,2.1315,118.44004,13.43,12.7158,5.34643,,17.63,17.12,515.4651,2383.3,6987.247,1.244287677,1.047659525,1.255257529,1.226488937,1.325541028,1.36588086,1.73307777,1.174887347,1.279025209,1.294594355
2020-02-05,2.1551,119.52001,13.44,12.6914,5.32883,,17.62,17.16,513.7101,2404.96,7050.845,1.24892086,1.04683337,1.259450291,1.228845026,1.334483597,1.378300113,1.747916486,1.187166289,1.285876359,1.3013417
2020-02-06,2.1746,120.11339,13.46,12.6881,5.32552,,17.63,17.18,513.3907,2416.48,7085.526,1.259496908,1.046768836,1.267627806,1.231969887,1.355273956,1.386285091,1.755501095,1.19132379,1.313464666,1.331668409
2020-02-07,2.157,119.53187,13.48,12.7154,5.33742,,17.64,17.18,514.5674,2404.75,7051.803,1.256040932,1.047320205,1.265085865,1.231237039,1.347937918,1.378159209,1.750311361,1.18677462,1.305810097,1.324688263
2020-02-10,2.1615,119.97098,13.49,12.7474,5.34011,,17.65,17.17,514.8619,2413.1,7076.754,1.254734865,1.047786825,1.264907162,1.23371309,1.344027007,1.379947179,1.759526147,1.184081216,1.298964606,1.318244047
2020-02-11,2.1694,120.36262,13.51,12.7495,5.33442,,17.64,17.25,514.2931,2421.26,7100.851,1.260671971,1.047997774,1.2688811,1.234568287,1.356269778,1.386170512,1.765464041,1.193807256,1.313620833,1.334439804
2020-02-12,2.174,121.05095,13.51,12.7493,5.32655,,17.64,17.27,513.5717,2434.95,7141.143,1.266848697,1.048005832,1.273938596,1.237106946,1.368036173,1.39470633,1.776599101,1.201307824,1.326758726,1.34871835
2020-02-13,2.1711,120.84919,13.52,12.7504,5.32614,,17.64,17.27,513.4794,2429.89,7128.393,1.265108664,1.0478318,1.272340134,1.236299928,1.365057214,1.391014281,1.77838368,1.195984473,1.323859623,1.345832732
2020-02-14,2.1726,120.9204,13.54,12.7589,5.32924,,17.65,17.27,513.8022,2431.36,7133.226,1.265854453,1.047832679,1.272844259,1.237246137,1.366607618,1.391534123,1.779348592,1.195159923,1.326059323,1.348636844
2020-02-17,2.1712,120.9204,13.56,12.7746,5.32924,,17.65,17.27,513.5594,2430.69,7131.274,1.267657467,1.0481139,1.273697505,1.237504311,1.370598716,1.391711242,1.780119805,1.198530227,1.33140883,1.356925143
2020-02-18,2.1577,120.43382,13.55,12.7911,5.33224,,17.66,17.28,514.1407,2421.47,7104.472,1.260051124,1.048318618,1.267736507,1.235653656,1.355628608,1.383536458,1.776117704,1.1911148,1.31266411,1.33770246
2020-02-19,2.1748,120.94414,13.56,12.7975,5.31796,,17.66,17.29,512.7928,2431.23,7133.99,1.263744496,1.047860615,1.271052532,1.238564588,1.362644038,1.390485731,1.782641608,1.198080598,1.319665771,1.3447836
2020-02-20,2.1656,120.41009,13.57,12.8051,5.31672,,17.66,17.28,512.6436,2420.21,7102.373,1.262096227,1.048239982,1.269560379,1.238121135,1.359401532,1.384035382,1.781054645,1.193807414,1.31728166,1.34368866
2020-02-21,2.152,119.55561,13.59,12.8326,5.3369,,17.67,17.27,514.5616,2402.8,7051.48,1.256905146,1.04934506,1.265745229,1.235893115,1.348178328,1.374857797,1.762430686,1.19079859,1.305231627,1.330663348
2020-02-24,2.0841,115.98342,13.59,12.8678,5.35295,,17.69,17.13,516.2031,2330.75,6840.685,1.239333672,1.050852063,1.249457588,1.223882859,1.315910647,1.33483779,1.703530938,1.146025777,1.279866944,1.306824294
2020-02-25,2.0361,112.93341,13.59,12.8681,5.36744,,17.69,17.07,517.6144,2269.42,6660.772,1.23268627,1.05131147,1.240583531,1.213609798,1.307084575,1.305718774,1.66040238,1.128369937,1.281167125,1.308630471
2020-02-26,2.0255,112.41123,13.55,12.8527,5.35895,,17.69,17.04,516.8015,2258.62,6629.232,1.227429002,1.051207108,1.235873323,1.21111644,1.297633839,1.300525003,1.644437762,1.124438027,1.270588176,1.30101914
2020-02-27,1.9679,108.39993,13.48,12.8543,5.37583,,17.69,16.87,518.3495,2177.25,6392.674,1.218328782,1.052578098,1.223543501,1.196545807,1.285234679,1.261556826,1.586775412,1.097346308,1.271942577,1.306490454
2020-02-28,1.94,106.60791,13.4,12.8071,5.40968,,17.71,16.75,521.688,2141.12,6287.117,1.203787598,1.054474156,1.211537704,1.192766249,1.2562695,1.242043046,1.562146982,1.060472747,1.241572338,1.276613661
2020-03-02,1.9886,110.1801,13.33,12.8468,5.43431,,17.71,16.87,524.019,2212.38,6496.587,1.215881878,1.056032388,1.225282268,1.206671125,1.273516876,1.2738285,1.611897919,1.064974691,1.253367259,1.290233206
2020-03-03,1.9689,108.55422,13.42,12.8179,5.45698,,17.76,16.95,526.1759,2179.48,6400.927,1.215411652,1.057397634,1.223690001,1.202937644,1.27310183,1.256863039,1.592605792,1.085598224,1.256156198,1.291639465
2020-03-04,2.0143,111.7229,13.51,12.9013,5.46485,,17.77,17.08,526.9108,2243.09,6588.023,1.224397585,1.058630611,1.234184666,1.215357017,1.285518117,1.28982469,1.640142656,1.097647327,1.259573181,1.293021798
2020-03-05,1.9814,109.23068,13.54,12.9212,5.48203,,17.78,16.94,528.5738,2192.35,6440.969,1.226475595,1.059880585,1.233405301,1.208548979,1.291593121,1.266108627,1.596756057,1.079941284,1.281738745,1.319581294
2020-03-06,1.942,107.07075,13.47,12.9672,5.54445,,17.76,16.7,534.5859,2149.29,6314.628,1.213668141,1.06278242,1.22351859,1.205151373,1.264353066,1.242815327,1.562086438,1.050460667,1.254879652,1.292787793
2020-03-09,1.8215,99.39232,13.31,13.0579,5.58897,,17.68,16.12,538.9731,1995.22,5862.356,1.175940331,1.065598233,1.187950607,1.179359148,1.196101,1.159450125,1.448000075,0.975574837,1.19699182,1.235908087
2020-03-10,1.8553,102.22871,13.13,12.8045,5.5106,,17.63,16.12,531.5222,2051.96,6029.166,1.183672353,1.060921193,1.193090865,1.182843947,1.215671398,1.191013208,1.511741179,0.972441256,1.211998731,1.251325124
2020-03-11,1.7943,98.25302,13.05,12.7291,5.47634,,17.58,15.89,528.2103,1972.05,5794.766,1.168160517,1.058838237,1.175128551,1.165032838,1.194017712,1.147820096,1.448479545,0.952077875,1.20024008,1.243376857
2020-03-12,1.6401,88.52147,12.8,12.6618,5.38504,,17.47,15.35,519.6413,1776.52,5220.98,1.120584507,1.054171668,1.124107774,1.121073076,1.121403518,1.048488953,1.316998505,0.84868062,1.145850366,1.193045266
2020-03-13,1.7205,93.77888,12.56,12.3552,5.32862,,17.44,15.34,514.0993,1881.64,5530.735,1.12530756,1.048996147,1.129063156,1.13401172,1.132826525,1.096941571,1.41344702,0.860618896,1.138832919,1.185550142
2020-03-16,1.5849,84.88994,12.4,12.2496,5.3397,,17.37,14.78,515.3382,1702.79,5005.156,1.084029104,1.04845029,1.088267106,1.096591012,1.06306456,1.001019446,1.267846292,0.799727297,1.083132692,1.130822008
2020-03-17,1.5849,88.36719,11.92,12.0538,5.2485,,17.22,14.66,506.6228,1772.94,5211.462,1.087821644,1.042528916,1.091563588,1.102790293,1.074345524,1.039102993,1.313495682,0.813163094,1.083510221,1.131931465
2020-03-18,1.5899,83.84558,11.72,11.7488,5.13163,,17.03,14.11,495.598,1682.25,4944.958,1.056989011,1.034732702,1.059435264,1.074475185,1.029599873,0.99162265,1.253091199,0.782097837,1.039650835,1.085896598
2020-03-19,1.5916,84.4627,11.38,11.4623,5.09157,,16.89,13.71,491.7119,1694.45,4981.854,1.047782488,1.031316397,1.054772889,1.077990612,1.011025632,0.992991746,1.264500831,0.792435434,1.008936528,1.057496626
2020-03-20,1.5609,82.27904,11.3,11.4037,5.12211,,16.86,13.64,494.7105,1650.94,4854.303,1.063214013,1.034601533,1.064809456,1.078978512,1.041221727,0.977275375,1.230581936,0.809355478,1.0590951,1.111790445
2020-03-23,1.513,79.82242,11.48,11.403,5.1455,,16.81,13.28,496.8553,1602.11,4710.78,1.041346735,1.035708608,1.047077459,1.070596511,0.998533236,0.950334534,1.180305696,0.781165373,1.011515885,1.06482539
2020-03-24,1.635,86.87185,11.17,11.3676,5.16072,,16.79,13.46,498.2149,1742.61,5124.261,1.077109136,1.036816882,1.08285251,1.100232448,1.057989039,1.021083231,1.281899497,0.842370352,1.062787269,1.117105423
2020-03-25,1.6802,89.03178,11.47,11.396,5.17179,,16.91,13.79,499.2641,1785.99,5251.88,1.097930691,1.037833555,1.102269256,1.109755269,1.094055145,1.047260786,1.298441631,0.869911445,1.104172366,1.157140198
2020-03-26,1.7583,93.47032,11.59,11.5229,5.25274,,17.11,14.32,506.7601,1875.56,5515.939,1.112558583,1.042056618,1.121615364,1.133459747,1.109910408,1.088828426,1.366576558,0.897918837,1.106112141,1.155641014
2020-03-27,1.7192,91.0493,11.76,11.6811,5.29011,,17.15,14.57,510.4101,1827.17,5373.875,1.110238051,1.044837095,1.119609014,1.127646732,1.103604798,1.066970176,1.336989521,0.876314265,1.108483174,1.156912203
2020-03-30,1.7552,93.32791,11.71,11.7568,5.30067,,17.22,14.73,511.474,1870.48,5507.08,1.111667775,1.045372666,1.124216691,1.137929094,1.101759294,1.088950349,1.36993054,0.882617803,1.095772257,1.141206117
2020-03-31,1.7461,92.44969,11.74,11.7674,5.28597,,17.28,14.82,509.9988,1852.73,5455.063,1.115796507,1.045268253,1.124653485,1.133098927,1.113286391,1.082010047,1.362902085,0.895669087,1.11362269,1.163018248
2020-04-01,1.6878,88.86564,11.73,11.8104,5.29249,,17.26,14.6,510.5404,1781.27,5244.805,1.099928846,1.045389651,1.108480471,1.118775579,1.086827089,1.044694245,1.302655052,0.869662807,1.093664399,1.142491794
2020-04-02,1.7077,89.96933,11.71,11.808,5.28028,,17.25,14.55,509.2771,1803.07,5308.507,1.105114611,1.044249223,1.11247343,1.123945628,1.096775677,1.058564188,1.323822453,0.870804057,1.102574035,1.153379572
2020-04-03,1.6933,88.68762,11.93,11.8027,5.26827,,17.24,14.44,508.0991,1776.86,5232.131,1.0994377,1.043536429,1.106085037,1.117769082,1.089224935,1.044729069,1.308234765,0.858874309,1.098466331,1.150577927
2020-04-06,1.7744,93.90942,11.94,11.793,5.25554,,17.26,14.51,506.9536,1881.48,5540.304,1.121829426,1.043171261,1.129063471,1.14073653,1.123264939,1.097952971,1.388119244,0.887669555,1.122532352,1.172491463
2020-04-07,1.7888,94.59775,11.76,11.7949,5.26838,,17.31,14.75,508.1802,1895.04,5580.41,1.134653602,1.043653287,1.139172258,1.142441124,1.145722589,1.105920514,1.405749036,0.911695672,1.148967713,1.19888578
2020-04-08,1.8163,96.87636,11.77,11.8387,5.27459,,17.36,14.83,508.6688,1940.08,5713.853,1.136114284,1.043523548,1.143658199,1.151818476,1.144717312,1.126067637,1.434888804,0.909842447,1.138954914,1.185858311
2020-04-09,1.8373,98.4429,11.62,11.8952,5.31351,,17.5,15.46,512.4361,1970.67,5804.275,1.147662119,1.046162185,1.155270822,1.16111056,1.160918668,1.141238817,1.458823937,0.924647502,1.154589646,1.201694782
2020-04-14,1.8697,100.23493,12,12.1,5.34084,,17.59,15.76,515.1297,2006.81,5911.101,1.157646254,1.048172174,1.165872782,1.16991405,1.174463123,1.159245933,1.490148305,0.934989834,1.165282114,1.21098286
2020-04-15,1.8351,97.90885,12.1,12.1946,5.34332,,17.62,15.65,515.3392,1960.2,5773.998,1.148178199,1.048821655,1.156848821,1.162746698,1.159025309,1.137352768,1.462706172,0.903495289,1.155760925,1.198946992
2020-04-16,1.8408,98.1106,12.13,12.2149,5.34073,,17.63,15.64,514.9951,1964.33,5786.442,1.147648812,1.048318497,1.156970978,1.164489488,1.15778087,1.139450751,1.467808555,0.901592934,1.153024084,1.197377498
2020-04-17,1.8967,100.78085,12.19,12.271,5.34342,,17.65,15.74,515.3022,2017.51,5943.246,1.163334502,1.048985978,1.171698871,1.176156108,1.182604731,1.167350685,1.511051386,0.92798328,1.174375048,1.216315133
2020-04-20,1.8802,99.60594,12.24,12.2709,5.33649,,17.64,15.65,514.6801,1994.03,5874.101,1.159686758,1.048878785,1.167577959,1.170513573,1.177570085,1.155187325,1.484094588,0.928189058,1.172924915,1.217162276
2020-04-21,1.825,96.52033,12.15,12.2708,5.32893,,17.61,15.41,513.9709,1932.25,5692.447,1.141662098,1.048202737,1.150072254,1.156426288,1.149632599,1.125029473,1.440246109,0.903243388,1.147266093,1.190269389
2020-04-22,1.8588,98.31236,12.2,12.2329,5.32117,,17.61,15.4,513.2003,1968.27,5798.823,1.149012773,1.048218262,1.157256572,1.163418023,1.161124694,1.142347626,1.467764164,0.912500258,1.155588863,1.198808631
2020-04-23,1.8579,98.62092,12.19,12.2354,5.33815,,17.63,15.38,514.7271,1974.38,5817.275,1.152456579,1.049112043,1.16118556,1.166188902,1.165382652,1.145135997,1.472272905,0.919687373,1.159694702,1.201804302
